simulation,strategy,annual_cost_cny,avg_material_shortage_rate,max_material_shortage_rate,any_material_shortage,cost_weighted_risk
358,Balanced,128608004.60125622,0.0,0.0,0,34.311222069304044
358,Resilience,131363223.92785707,0.0,0.0,0,30.682771954563098
359,Lowest Cost,174095730.20667052,0.0,0.0,0,38.42670086127446
359,Balanced,175854893.307853,0.0,0.0,0,35.99089388710035
359,Resilience,182171134.72706062,0.0,0.0,0,30.443247856627746
360,Lowest Cost,202144062.49019587,0.03250492827906201,0.2600394262324961,1,38.566964585086104
360,Balanced,203884488.68318957,0.05536417051743216,0.2600394262324961,1,35.109436062974666
360,Resilience,208488174.7781346,0.06259492905752848,0.2925983006511378,1,30.980541457390938
361,Lowest Cost,193213926.0209548,0.0,0.0,0,38.68963527982512
361,Balanced,194969205.27742687,0.0,0.0,0,34.69259962335322
361,Resilience,198728174.78460872,0.0,0.0,0,30.675127607086278
362,Lowest Cost,162687744.31757566,0.0,0.0,0,38.30019862012155
362,Balanced,165591073.7390762,0.0,0.0,0,33.96142560337617
362,Resilience,169400345.31096897,0.0,0.0,0,30.68094150378914
363,Lowest Cost,182903794.76436213,0.06363958771083324,0.5091167016866659,1,38.206574926547255
363,Balanced,184759182.95556593,0.05947590483224882,0.47580723865799057,1,35.91726695346369
363,Resilience,191508680.23240703,0.027290388206892835,0.21832310565514268,1,30.44276512993731
364,Lowest Cost,184391372.43374047,0.014724762942880651,0.11779810354304521,1,38.26941401201259
364,Balanced,186264643.00581405,0.01833366246148789,0.14666929969190312,1,35.09460601775026
364,Resilience,191089882.28945798,0.029333859938380613,0.2346708795070449,1,30.68530075773189
365,Lowest Cost,167997456.53407335,0.0,0.0,0,38.35128935255622
365,Balanced,169621430.22104642,0.011793402492377009,0.09434721993901607,1,35.94191292948886
365,Resilience,174971159.57846695,0.01886944398780324,0.15095555190242593,1,30.680416886859277
366,Lowest Cost,196998474.2604101,0.0,0.0,0,37.30164603795404
366,Balanced,198078717.01834956,0.0,0.0,0,36.12897041070173
366,Resilience,206156854.13864875,0.0,0.0,0,30.439139466482896
367,Lowest Cost,158577337.21609217,0.0,0.0,0,36.60754841991737
367,Balanced,159333850.4965721,0.0,0.0,0,35.33794038013795
367,Resilience,161775761.64027518,0.0,0.0,0,31.411892359065337
368,Lowest Cost,156632088.66647452,0.07985040126032088,0.628941062624724,1,38.29721112316395
368,Balanced,159498419.74979252,0.019654408207022633,0.15723526565618107,1,33.646882778808084
368,Resilience,162950130.54199556,0.0,0.0,0,30.681060775160844
369,Lowest Cost,141399481.7339818,0.05655712010417198,0.45245696083337583,1,38.17515469731051
369,Balanced,142904645.99600175,0.042417840078128974,0.3393427206250318,1,35.818737847918854
369,Resilience,148460153.24784654,0.05655110969111517,0.2714741765000255,1,30.440933798462332
370,Lowest Cost,147711202.4025606,0.0,0.0,0,39.498265676452554
370,Balanced,149832211.78679827,0.0,0.0,0,34.32140639584992
370,Resilience,152960368.66060477,0.0,0.0,0,30.68388000763804
371,Lowest Cost,162233932.22908428,0.14343309882668231,0.6611873539410965,1,38.56925205590296
371,Balanced,164230311.7439448,0.11705491220268045,0.4958905154558224,1,35.80875051890586
371,Resilience,170717069.66886157,0.04405487821656212,0.35243902573249697,1,30.44041050294903
372,Lowest Cost,150769562.80046508,0.0,0.0,0,39.202039098024265
372,Balanced,153164205.9564324,0.0,0.0,0,34.2550687888508
372,Resilience,156442917.97528234,0.0,0.0,0,30.68266387334542
373,Lowest Cost,136844062.25933266,0.08649548032161329,0.6919638425729063,1,39.37349570841005
373,Balanced,138747663.12648913,0.06487161024120996,0.5189728819296797,1,34.33275107573184
373,Resilience,141560065.3394814,0.051897288192967975,0.4151783055437438,1,30.68511570242417
374,Lowest Cost,152169497.50927618,0.0,0.0,0,38.172487159674745
374,Balanced,155083833.04209372,0.0,0.0,0,33.74879061546014
374,Resilience,158511801.86256522,0.0,0.0,0,30.680537789363864
375,Lowest Cost,196231233.91750953,0.022429222829854406,0.17943378263883525,1,37.20083999256275
375,Balanced,197767065.20343426,0.05280143867826223,0.42241150942609784,1,36.218458511524595
375,Resilience,206519416.7887098,0.08237168607840074,0.38660935295693954,1,30.625314179314973
376,Lowest Cost,134449600.4513202,0.06546972006235652,0.5038867411852199,1,39.93468412626064
376,Balanced,135293084.20319098,0.09295628663553776,0.5038867411852199,1,35.238381426130196
376,Resilience,138078504.97438574,0.09059654578720425,0.26963053508258217,1,30.669488612984193
377,Lowest Cost,129724239.37692025,0.06378074075309137,0.510245926024731,1,40.210110765337824
377,Balanced,130675712.88605182,0.058558822954885736,0.3826844445185482,1,35.24232375406564
377,Resilience,133367102.47666839,0.06400428618801611,0.30614755561483853,1,30.66948688552929
378,Lowest Cost,154066827.985983,0.0,0.0,0,38.89317168144282
378,Balanced,155665067.22296217,0.0,0.0,0,35.915145423405804
378,Resilience,160598038.27756977,0.0,0.0,0,30.680314630355774
379,Lowest Cost,154588612.8567019,0.1043729726836283,0.43088282216889073,1,37.311263949140404
379,Balanced,156583791.20624173,0.08161511079231554,0.3498451668634226,1,35.877080398671886
379,Resilience,163103003.5907753,0.06529208863385244,0.27987613349073814,1,30.43869162502385
380,Lowest Cost,161839849.7323836,0.0,0.0,0,37.48399557386902
380,Balanced,163820348.91353434,0.0,0.0,0,35.78037543438172
380,Resilience,170584820.46351162,0.0,0.0,0,30.438912513569193
381,Lowest Cost,152135264.6559806,0.04094087181459889,0.32752697451679114,1,38.0037378195037
381,Balanced,153447541.3831725,0.04663687823848778,0.3730950259079022,1,35.860548969282036
381,Resilience,159024417.09471047,0.06616419144694186,0.32529961178246203,1,30.442929156802577
382,Lowest Cost,158470031.0535471,0.0,0.0,0,37.98038083575381
382,Balanced,160148889.2048844,0.0,0.0,0,35.84994175900165
382,Resilience,166066749.1967504,0.028764068189506498,0.23011254551605198,1,30.44254849717464
383,Lowest Cost,119751236.21928698,0.05130157765805726,0.4104126212644581,1,39.87523300422909
383,Balanced,121676336.18163979,0.04729852528795975,0.378388202303678,1,34.318753091033884
383,Resilience,124233959.58401872,0.04489669386590123,0.3591735509272098,1,30.683591214421494
384,Lowest Cost,186324287.33247596,0.0,0.0,0,38.18596345291811
384,Balanced,188438390.8527187,0.0,0.0,0,34.502913705655985
384,Resilience,192944898.52331644,0.0,0.0,0,30.68160369065283
385,Lowest Cost,176690009.43756375,0.07964460137877588,0.637156811030207,1,38.738444015891396
385,Balanced,179450865.201544,0.07000908764294075,0.560072701143526,1,33.92043038701881
385,Resilience,183322479.26562312,0.056007270114352595,0.44805816091482076,1,30.681416675676147
386,Lowest Cost,187009100.63107145,0.0,0.0,0,38.64051622979813
386,Balanced,188408159.04594183,0.0,0.0,0,36.1529306506732
386,Resilience,195169211.83503366,0.0,0.0,0,30.44327515890251
387,Lowest Cost,158429507.9035158,0.07661444907530701,0.6129155926024561,1,39.00374737599113
387,Balanced,160208053.40445617,0.022793395230273517,0.18234716184218813,1,34.357704559804276
387,Resilience,163386212.5549594,0.0,0.0,0,30.669589831038593
388,Lowest Cost,163018674.33631387,0.06727381818655429,0.5381905454924343,1,39.95208576561758
388,Balanced,163968477.6897157,0.062217545638567726,0.4977403651085418,1,35.26037391534126
388,Resilience,167343997.96634632,0.05522249310711588,0.26546152805788903,1,30.669471051665354
389,Lowest Cost,165768316.555087,0.0,0.0,0,38.2007802924884
389,Balanced,167954970.01952365,0.0,0.0,0,34.81392728041411
389,Resilience,171773406.1639492,0.0,0.0,0,30.682368366089822
390,Lowest Cost,159640648.23547816,0.0,0.0,0,35.92978401682901
390,Balanced,160371332.6974583,0.0,0.0,0,34.91949362550801
390,Resilience,162853183.67930934,0.0,0.0,0,31.412448745588115
391,Lowest Cost,168915052.74762607,0.0,0.0,0,38.42931100335182
391,Balanced,170679608.45824346,0.0,0.0,0,34.92891177401827
391,Resilience,174489258.6639353,0.0,0.0,0,30.683848026179678
392,Lowest Cost,187833231.60123855,0.0,0.0,0,38.08810603768598
392,Balanced,189485476.70056877,0.0,0.0,0,35.86213776089982
392,Resilience,196335481.0260686,0.0,0.0,0,30.443088048440284
393,Lowest Cost,169089754.24885255,0.07042579211653419,0.5349482016307543,1,39.405434592725484
393,Balanced,171330276.34272394,0.032778759041067,0.1740960991545164,1,34.88179800927652
393,Resilience,175159034.51191455,0.01762679463480392,0.14101435707843135,1,30.68401703762976
394,Lowest Cost,188838833.10294232,0.015392991695563268,0.12314393356450615,1,37.614143589226416
394,Balanced,190092391.82763276,0.02166914366176259,0.17335314929410073,1,35.88243549856001
394,Resilience,196721229.6320187,0.03467062985882016,0.2773650388705613,1,30.444153152343468
395,Lowest Cost,161783926.05792913,0.0,0.0,0,38.48195400705227
395,Balanced,164795393.3941898,0.0,0.0,0,33.63968546196631
395,Resilience,168379394.83292553,0.0,0.0,0,30.68088791078116
396,Lowest Cost,172063673.66132557,0.012542705707947785,0.10034164566358228,1,38.37638408585899
396,Balanced,174982733.84469438,0.01960015031371927,0.15680120250975416,1,33.76071840928955
396,Resilience,178878349.59717393,0.031360240501950826,0.2508819240156066,1,30.68067485062076
397,Lowest Cost,163942216.1815754,0.0,0.0,0,39.58962422267763
397,Balanced,165619560.62166676,0.011078792513758415,0.08863034011006732,1,34.423823953441406
397,Resilience,168712685.27259642,0.020641530893927257,0.16513224715141805,1,30.669553330464602
398,Lowest Cost,188792362.91935843,0.0,0.0,0,38.49580167384758
398,Balanced,190444740.54025653,0.0,0.0,0,34.740365375964465
398,Resilience,194775022.46636426,0.0,0.0,0,30.683226399426054
399,Lowest Cost,208049876.93348005,0.0,0.0,0,37.52637422079843
399,Balanced,209647220.26117292,0.0,0.0,0,35.46625721295355
399,Resilience,214874804.39097917,0.0,0.0,0,30.68249500257015
400,Lowest Cost,193421318.07903042,0.0,0.0,0,39.31157760852736
400,Balanced,195017564.68191347,0.0,0.0,0,34.89856091349676
400,Resilience,199120432.87445018,0.0,0.0,0,30.669601316427055
401,Lowest Cost,203890927.79038045,0.04074912576661513,0.32599300613292104,1,37.879983493089824
401,Balanced,205187704.70540318,0.05689453503749446,0.4551562802999557,1,35.98072907750027
401,Resilience,212419637.0112039,0.04055156084232449,0.3244124867385959,1,30.563555949982966
402,Lowest Cost,179018509.73517665,0.06822199175345695,0.5457759340276556,1,38.408635508050956
402,Balanced,181187440.92166415,0.060855018044653986,0.4868401443572319,1,34.41339844897887
402,Resilience,185115966.24195135,0.04868401443572319,0.38947211548578553,1,30.682542152998003
403,Lowest Cost,164910812.5538818,0.0,0.0,0,38.258000373429155
403,Balanced,166696231.49607164,0.009389756754190723,0.07511805403352578,1,35.86531493156344
403,Resilience,172689022.44840783,0.015023610806705154,0.12018888645364123,1,30.443254593759324
404,Lowest Cost,149063702.34144905,0.0,0.0,0,38.23700988326031
404,Balanced,150905845.6792455,0.0,0.0,0,35.805983230247506
404,Resilience,156893927.50533792,0.0,0.0,0,30.440259920826115
405,Lowest Cost,159233651.49031195,0.05365468251267819,0.4292374601014255,1,39.75020421321264
405,Balanced,161514757.06508383,0.015640559590510694,0.12512447672408555,1,34.30475662713772
405,Resilience,164695269.77998137,0.0,0.0,0,30.888063732590535
406,Lowest Cost,186042953.9002155,0.017211440740671158,0.13769152592536926,1,37.91830074946296
406,Balanced,186806666.2565321,0.017211440740671158,0.13769152592536926,1,36.295458785040715
406,Resilience,193368847.8022157,0.0,0.0,0,30.60305878527665
407,Lowest Cost,159900688.4821906,0.048313246951059194,0.38650597560847355,1,40.02641655033409
407,Balanced,162172335.39783418,0.044365459757812156,0.35492367806249725,1,34.32247142264855
407,Resilience,165548872.18664065,0.03549236780624973,0.28393894244999784,1,30.683995950796245
408,Lowest Cost,196535887.6662734,0.06448116517060123,0.5158493213648099,1,37.517125984934985
408,Balanced,197264443.53375962,0.06448116517060123,0.5158493213648099,1,35.93567634146266
408,Resilience,203403878.73066998,0.055305428076191945,0.44244342460953556,1,30.680434769140934
409,Lowest Cost,134472602.560924,0.0833598251614369,0.5145939980806651,1,38.90187333176734
409,Balanced,135952709.1703939,0.06759497961220594,0.385945498560499,1,35.87613204643781
409,Resilience,140747600.91197166,0.0,0.0,0,30.443822103155338
410,Lowest Cost,168479473.20689988,0.0,0.0,0,39.689895070959786
410,Balanced,170913602.01065776,0.0,0.0,0,34.637568388144416
410,Resilience,174691260.0667166,0.0,0.0,0,30.683403167831887
411,Lowest Cost,159879598.08244166,0.0,0.0,0,38.252024323635844
411,Balanced,161801916.9155518,0.0,0.0,0,35.83377121055941
411,Resilience,167938490.9288735,0.0,0.0,0,30.441729413934585
412,Lowest Cost,198106962.9302538,0.0,0.0,0,37.37915097158203
412,Balanced,200000919.18937466,0.0,0.0,0,34.611346631817206
412,Resilience,205153193.32078192,0.0,0.0,0,30.703229340378154
413,Lowest Cost,168675548.96473208,0.01689613312788206,0.13516906502305648,1,38.23067076422516
413,Balanced,171454644.2255528,0.01858854890922508,0.14870839127380064,1,34.09969824122186
413,Resilience,175475515.63763267,0.029741678254760123,0.237933426038081,1,30.6810715262462
414,Lowest Cost,163773622.52847794,0.0,0.0,0,39.7305222476772
414,Balanced,166139433.73841313,0.0,0.0,0,34.32389025839072
414,Resilience,169585938.51219475,0.0,0.0,0,30.684150431176008
415,Lowest Cost,158484199.92964113,0.06406421714451635,0.5125137371561308,1,39.52230551225268
415,Balanced,160898049.08485296,0.04845884348499277,0.38767074787994216,1,34.44930054749254
415,Resilience,164384254.24628896,0.038767074787994224,0.3101365983039538,1,30.683146941510202
416,Lowest Cost,179553801.85500178,0.040920409042855,0.24226233799978658,1,39.41889896735242
416,Balanced,182139713.09788534,0.016121385410909905,0.12897108328727924,1,34.76597801816868
416,Resilience,186237237.03802228,0.02149132724024183,0.17193061792193465,1,30.683058833990824
417,Lowest Cost,180121616.666234,0.0,0.0,0,37.530113917535346
417,Balanced,182270792.49752805,0.0,0.0,0,35.88570859053135
417,Resilience,190441916.93477252,0.0,0.0,0,30.43560798497378
418,Lowest Cost,167636440.84669366,0.11551840538816556,0.4314488029017318,1,38.521417862037005
418,Balanced,169320555.71304268,0.07320595262388463,0.33212455470762836,1,35.98257627045205
418,Resilience,175416442.3866845,0.03321245547076285,0.2656996437661028,1,30.44322489881991
419,Lowest Cost,149320617.4724921,0.0,0.0,0,39.275494307578576
419,Balanced,150545083.22886977,0.0,0.0,0,34.71501232035681
419,Resilience,153443446.9350693,0.0,0.0,0,30.66955217556581
420,Lowest Cost,166409187.32425544,0.05985992492643813,0.47887939941150504,1,38.90860520673521
420,Balanced,168446320.01036644,0.01733289264207681,0.1386631411366145,1,34.81885857055303
420,Resilience,172161238.95641002,0.0,0.0,0,30.684040048737717
421,Lowest Cost,209620850.12020895,0.0,0.0,0,36.70876976419969
421,Balanced,210404043.27820572,0.0,0.0,0,35.74712067444886
421,Resilience,217253795.96329826,0.0,0.0,0,30.70444648118354
422,Lowest Cost,145454762.7942939,0.04314316751555322,0.34514534012442577,1,39.83241709891867
422,Balanced,147858766.55225864,0.010785791878888298,0.08628633503110639,1,34.314592140522585
422,Resilience,150999704.79035664,0.0,0.0,0,30.683138486682456
423,Lowest Cost,163895681.0769987,0.0,0.0,0,38.03451479464928
423,Balanced,166630418.75419366,0.0,0.0,0,33.82302503409344
423,Resilience,170350906.04519385,0.0,0.0,0,30.681109715470754
424,Lowest Cost,142305756.16741613,0.0,0.0,0,38.30453429669962
424,Balanced,143823827.56316844,0.0,0.0,0,35.88427387440156
424,Resilience,148822544.55328155,0.0,0.0,0,30.444249749340194
425,Lowest Cost,158860905.1871459,0.053754056675369796,0.43003245340295837,1,39.76172608361099
425,Balanced,161701442.18494648,0.020521535112162148,0.16417228089729718,1,33.68084462070006
425,Resilience,165184790.12498167,0.06660149731461619,0.27013632908125407,1,30.681448101627478
426,Lowest Cost,192557125.07940158,0.0,0.0,0,38.67403743697163
426,Balanced,194755577.51107585,0.0,0.0,0,34.670698095809
426,Resilience,199405718.3806429,0.0,0.0,0,30.681834599316037
427,Lowest Cost,171360471.7685602,0.0,0.0,0,37.85982584351218
427,Balanced,172377002.83132955,0.01444182383684868,0.11553459069478944,1,35.87517966741396
427,Resilience,178887210.10031438,0.01444182383684868,0.11553459069478944,1,30.441801587039528
428,Lowest Cost,159739864.01021776,0.0,0.0,0,38.037306059575016
428,Balanced,160935461.21161932,0.0,0.0,0,35.889303488542346
428,Resilience,166054681.5058367,0.0,0.0,0,30.680235075123708
429,Lowest Cost,200519921.9297458,0.016438505941340373,0.13150804753072298,1,37.16975557630196
429,Balanced,201413452.87062392,0.0,0.0,0,36.088693324623186
429,Resilience,209206229.49285072,0.0,0.0,0,30.44115431465511
430,Lowest Cost,169244876.35612532,0.0,0.0,0,38.57329304287166
430,Balanced,171001214.6752014,0.0,0.0,0,35.93467171435951
430,Resilience,177006728.14654508,0.0,0.0,0,30.44398227211623
431,Lowest Cost,165373807.81947255,0.0,0.0,0,38.73475613606387
431,Balanced,167393851.75452647,0.0,0.0,0,34.4339613758224
431,Resilience,170835361.34840727,0.0,0.0,0,30.684690856990457
432,Lowest Cost,202853054.91497225,0.07024809724460938,0.4305653161798155,1,38.54268748786114
432,Balanced,204221140.47707266,0.053847157820780256,0.2945089074690258,1,35.622577282177055
432,Resilience,208777426.342252,0.06438577787161032,0.327044052233319,1,30.760502796988114
433,Lowest Cost,167385250.19372517,0.08927493879629776,0.4925043505034765,1,39.005937221672745
433,Balanced,169044784.7151301,0.08442641032145867,0.6093540908474926,1,34.54987955474096
433,Resilience,172638831.581244,0.034154417961998015,0.2732353436959841,1,30.684589647064275
434,Lowest Cost,150786424.75327104,0.0,0.0,0,39.60624326036005
434,Balanced,153594986.1814001,0.0,0.0,0,33.64446724932283
434,Resilience,156877599.54568106,0.0,0.0,0,30.681495925008857
435,Lowest Cost,174716083.55106434,0.011964298909133489,0.09571439127306791,1,37.94408958545045
435,Balanced,177172369.0183965,0.014798586849971665,0.11838869479977332,1,34.48456312246873
435,Resilience,181417280.78535938,0.023677738959954675,0.1894219116796374,1,30.680670768126035
436,Lowest Cost,165050474.76968357,0.0,0.0,0,37.09503745028798
436,Balanced,167173814.3172339,0.0,0.0,0,35.780059039638054
436,Resilience,174080063.80311328,0.0,0.0,0,30.438895938566965
437,Lowest Cost,150655324.8723825,0.0593508247307893,0.4748065978463144,1,39.64145791025962
437,Balanced,153063002.88288134,0.022947927149846212,0.1835834171987697,1,34.31761942959968
437,Resilience,156289667.5690246,0.036716683439753955,0.29373346751803164,1,30.683467848016758
438,Lowest Cost,200118641.9355581,0.01377766251797996,0.11022130014383968,1,36.90277719424041
438,Balanced,200660363.28359124,0.019909002187423683,0.15927201749938946,1,35.716531673613964
438,Resilience,208443197.2559919,0.03185440349987789,0.25483522799902314,1,30.439738022161933
439,Lowest Cost,179304568.94306025,0.0,0.0,0,38.58475020292157
439,Balanced,182009563.02856672,0.0,0.0,0,34.443175622498416
439,Resilience,186080448.15452728,0.015234519132612895,0.12187615306090316,1,30.759992405233493
440,Lowest Cost,165629552.8530729,0.03755067451079733,0.3004053960863786,1,38.26553816951178
440,Balanced,167434845.82791665,0.028163005883098002,0.22530404706478402,1,35.84719854192023
440,Resilience,173650939.84231156,0.022530404706478394,0.18024323765182715,1,30.44240292497826
441,Lowest Cost,181745883.73303196,0.06843328713755358,0.4493842025501191,1,37.677929427278514
441,Balanced,182568278.22622213,0.07127774646414456,0.4075316651785683,1,35.98610069632205
441,Resilience,189431748.9958216,0.07333123560344948,0.32602533214285456,1,30.44370967029873
442,Lowest Cost,181485992.44224977,0.07492391876495669,0.5722272747377748,1,38.18200830291708
442,Balanced,183118693.91070879,0.07387135847715874,0.46497668424682126,1,35.8900180949647
442,Resilience,188935332.75760847,0.07169650513877185,0.37198134739745703,1,30.680266521982407
443,Lowest Cost,188443116.47427094,0.03949523965505013,0.315961917240401,1,37.964649568877974
443,Balanced,191663473.36014888,0.012521889432047281,0.10017511545637825,1,33.63965604642939
443,Resilience,195833216.5577187,0.0,0.0,0,30.680876188395317
444,Lowest Cost,171605753.84261933,0.0,0.0,0,37.19902019176634
444,Balanced,173697352.03177282,0.0,0.0,0,35.785347586164924
444,Resilience,180816127.62019882,0.0,0.0,0,30.439171864903205
445,Lowest Cost,141679994.71949348,0.014081062223559718,0.11264849778847774,1,38.57384973431165
445,Balanced,143161043.1959192,0.015124916379678915,0.12099933103743132,1,35.87148939386751
445,Resilience,148252041.4057492,0.0,0.0,0,30.44357843940706
446,Lowest Cost,171318367.491066,0.0,0.0,0,38.91750109860684
446,Balanced,174304544.48222116,0.0,0.0,0,33.942150080248716
446,Resilience,178180456.5550007,0.0,0.0,0,30.750324176240152
447,Lowest Cost,167231670.58617914,0.0746183825269559,0.5969470602156473,1,38.43444884355888
447,Balanced,169857295.23438168,0.022077501892138418,0.17662001513710734,1,34.3449378881561
447,Resilience,174016013.55848044,0.03532400302742146,0.2825920242193717,1,30.681005787976396
448,Lowest Cost,194976525.90255186,0.06683427631070044,0.5346742104856035,1,37.04676405791548
448,Balanced,196794115.942217,0.06683427631070044,0.5346742104856035,1,35.74575085007542
448,Resilience,205599354.1302583,0.05429489530775726,0.4343591624620581,1,30.435987071965844
449,Lowest Cost,172922198.99978277,0.0,0.0,0,38.78369857787144
449,Balanced,174660287.5736308,0.0,0.0,0,36.33762399558164
449,Resilience,181146316.70512328,0.0,0.0,0,30.45203222609201
450,Lowest Cost,148873064.95303023,0.020780245224046284,0.16624196179237027,1,39.54133646448446
450,Balanced,150964105.134154,0.0,0.0,0,34.337876506133476
450,Resilience,154057225.0896097,0.0,0.0,0,30.684677416668094
451,Lowest Cost,156659371.65942618,0.010005382428836487,0.0800430594306919,1,38.73318662776674
451,Balanced,157885964.0448283,0.00973394895811261,0.07787159166490087,1,34.45610023906563
451,Resilience,160827558.7518228,0.015574318332980189,0.12459454666384151,1,30.669532890312357
452,Lowest Cost,201593007.20768848,0.0,0.0,0,37.3048884075194
452,Balanced,203986064.54799703,0.0,0.0,0,35.820083939263
452,Resilience,212707261.94966483,0.0,0.0,0,30.437679006959396
453,Lowest Cost,183360332.8745664,0.0032870987905473936,0.02629679032437915,1,38.32522344796352
453,Balanced,186666075.07523227,0.03579764680982134,0.2863811744785707,1,33.6462465149797
453,Resilience,190756294.27393577,0.05380155987350996,0.23066024101526017,1,30.680634056752517
454,Lowest Cost,180467312.50050887,0.0,0.0,0,38.87322571171802
454,Balanced,183122517.9600369,0.0,0.0,0,34.524865725085455
454,Resilience,187188275.01275223,0.0,0.0,0,30.682386273361836
455,Lowest Cost,203914180.8463091,0.049976850849651575,0.3216340694716765,1,37.756080738682584
455,Balanced,204957844.8190507,0.0620999784360874,0.3216340694716765,1,36.29305984007293
455,Resilience,212233562.08986977,0.03503315160340456,0.2802652128272365,1,30.484642249821952
456,Lowest Cost,183428652.7812096,0.0,0.0,0,38.13444339936381
456,Balanced,185594516.1683288,0.0,0.0,0,35.801291846123384
456,Resilience,193013531.7744189,0.0,0.0,0,30.440013729381082
457,Lowest Cost,175575638.75927335,0.011653782224734982,0.09323025779787986,1,38.28332028918348
457,Balanced,178847582.85497367,0.013191451472736787,0.1055316117818943,1,33.755563581570065
457,Resilience,182747657.3965357,0.021106322356378854,0.16885057885103083,1,30.68093662493914
458,Lowest Cost,174536443.7814482,0.0,0.0,0,37.96389018483337
458,Balanced,175270934.21659476,0.0,0.0,0,36.12765720089632
458,Resilience,181076210.96828985,0.0,0.0,0,30.78471105971122
459,Lowest Cost,147478279.60092497,0.035174411080306306,0.28139528864245045,1,38.06106776156191
459,Balanced,149032049.9583241,0.033453920715437624,0.267631365723501,1,35.85485125009495
459,Resilience,154503601.15918052,0.0,0.0,0,30.442621890375854
460,Lowest Cost,146963901.33920756,0.026848509271647697,0.1304185982757906,1,39.089090064703775
460,Balanced,148457642.64882863,0.03257321839204924,0.26058574713639393,1,34.66297220287468
460,Resilience,151404469.4577915,0.029603621666928218,0.23682897333542574,1,30.669576150437702
461,Lowest Cost,150110825.5072543,0.0,0.0,0,38.81380053037405
461,Balanced,151621430.34406713,0.0,0.0,0,34.525857011241825
461,Resilience,154640216.25945872,0.0,0.0,0,30.669582046638247
462,Lowest Cost,132326801.93429217,0.12846956903579393,0.583082366894957,1,39.924306340768126
462,Balanced,134634821.12626687,0.036562121744793494,0.14672638223460865,1,34.30645398596214
462,Resilience,137553549.7215822,0.02934527644692171,0.2347622115753737,1,30.682253594645957
463,Lowest Cost,145753159.4367546,0.04671146066615513,0.373691685329241,1,39.81368588153973
463,Balanced,148263107.6824068,0.01677165833596686,0.13417326668773488,1,34.308512591576616
463,Resilience,151460929.06924766,0.026834653337546963,0.2146772267003757,1,30.6824773631753
464,Lowest Cost,170210268.61098808,0.0,0.0,0,39.307057408421144
464,Balanced,172445978.24853295,0.0,0.0,0,34.62800073310326
464,Resilience,176294425.40118682,0.0,0.0,0,30.683019951689303
465,Lowest Cost,164248404.8108813,0.0,0.0,0,37.89975665773609
465,Balanced,165592473.14680624,0.0,0.0,0,35.98168122547782
465,Resilience,171732305.33176494,0.0,0.0,0,30.442312108093844
466,Lowest Cost,174799948.1656379,0.0,0.0,0,39.50859534402448
466,Balanced,176883543.92472997,0.0,0.0,0,34.85197278961815
466,Resilience,180616328.0821467,0.0,0.0,0,30.685163472846202
467,Lowest Cost,162850030.77050644,0.0,0.0,0,39.82211274195052
467,Balanced,165128243.11881474,0.0,0.0,0,34.55139546439787
467,Resilience,168611020.0610229,0.035999759668856254,0.28799807735085003,1,30.684643244054072
468,Lowest Cost,147026183.87512496,0.08429704726328562,0.6743763781062849,1,38.220099069997126
468,Balanced,148505491.41839617,0.06867490470786142,0.5493992376628913,1,35.89066223667795
468,Resilience,153216663.28498983,0.05493992376628912,0.43951939013031294,1,30.680294870324587
469,Lowest Cost,158406173.35622996,0.05482256163067467,0.43858049304539737,1,37.33854145909629
469,Balanced,160531639.3657079,0.045527548518184774,0.3642203881454782,1,35.773056541902136
469,Resilience,167461781.43927363,0.036422038814547836,0.2913763105163827,1,30.43730745628017
470,Lowest Cost,134304558.95966387,0.009965344726576716,0.07972275781261373,1,40.217753760230934
470,Balanced,135808763.33521742,0.0,0.0,0,34.35033575914648
470,Resilience,138457583.73779106,0.0,0.0,0,30.669578391120847
471,Lowest Cost,131737223.47628295,0.0,0.0,0,39.79952318557105
471,Balanced,133601265.27944174,0.019361954440186083,0.15489563552148866,1,34.413980277575554
471,Resilience,136387274.7787275,0.030979127104297732,0.24783301683438186,1,30.684415149440053
472,Lowest Cost,175290843.48388237,0.0,0.0,0,39.133452441161
472,Balanced,177602225.08424833,0.0,0.0,0,34.89843833137031
472,Resilience,181592331.81675735,0.0,0.0,0,30.683245774545707
473,Lowest Cost,147444662.6604537,0.06870110596673194,0.5496088477338555,1,39.93661591830677
473,Balanced,149923598.82565114,0.020778921487239005,0.16623137189791204,1,34.54143819915137
473,Resilience,153329074.69581345,0.0,0.0,0,30.681910502143975
474,Lowest Cost,142692650.06579584,0.0,0.0,0,39.279215228619044
474,Balanced,144126676.11763152,0.0,0.0,0,34.67912255336591
474,Resilience,146943403.17894706,0.012906531802801671,0.10325225442241337,1,30.669568004832307
475,Lowest Cost,170127399.42495033,0.0077784502520082816,0.04359013621026553,1,38.36862348382552
475,Balanced,171893190.26090652,0.03904394560343802,0.31235156482750415,1,35.86360629612979
475,Resilience,178091318.95765063,0.03123515648275041,0.24988125186200327,1,30.443165020148957
476,Lowest Cost,150206587.6646369,0.0,0.0,0,39.63979662310171
476,Balanced,152189978.84340832,0.0,0.0,0,34.33902043248731
476,Resilience,155274721.23769718,0.0,0.0,0,30.669606607299162
477,Lowest Cost,170701860.91777927,0.0,0.0,0,39.309057685319715
477,Balanced,172864928.45554227,0.0,0.0,0,34.92422099513033
